['diningtable', 251.0, 372.5, 343.0, 127.0, 500, 333, 3, 0]
['chair', 82.5, 399.5, 126.0, 100.0, 500, 333, 3, 0]
['chair', 352.5, 400.5, 150.0, 99.0, 500, 333, 3, 0]
['chair', 487.0, 382.5, 122.0, 117.0, 500, 333, 3, 0]
['chair', 475.0, 360.5, 98.0, 139.0, 500, 333, 3, 0]
['chair', 158.5, 323.0, 74.0, 31.0, 500, 333, 3, 0]
['chair', 273.0, 310.0, 51.0, 26.0, 500, 333, 3, 1]
['bottle', 291.5, 221.0, 28.0, 13.0, 500, 333, 3, 1]
['bottle', 294.5, 189.5, 25.0, 13.0, 500, 333, 3, 1]
['bottle', 290.0, 175.0, 22.0, 11.0, 500, 333, 3, 1]
