['person', 291.0, 293.5, 279.0, 269.0, 500, 375, 3, 0]
['diningtable', 70.5, 356.5, 138.0, 206.0, 500, 375, 3, 1]
['bottle', 36.5, 263.0, 28.0, 58.0, 500, 375, 3, 0]
['bottle', 18.0, 250.5, 30.0, 63.0, 500, 375, 3, 0]
['bottle', 83.5, 102.0, 26.0, 60.0, 500, 375, 3, 1]
['chair', 520.0, 270.5, 35.0, 91.0, 500, 375, 3, 1]
['chair', 534.0, 235.5, 36.0, 114.0, 500, 375, 3, 1]
['chair', 336.0, 262.5, 57.0, 120.0, 500, 375, 3, 1]
['chair', 278.5, 226.0, 65.0, 110.0, 500, 375, 3, 0]
['pottedplant', 656.0, 196.5, 94.0, 207.0, 500, 375, 3, 0]
