['diningtable', 549.0, 312.0, 201.0, 156.0, 500, 333, 3, 0]
['chair', 474.5, 274.0, 58.0, 95.0, 500, 333, 3, 0]
['chair', 508.0, 296.0, 62.0, 106.0, 500, 333, 3, 0]
['chair', 560.0, 318.5, 73.0, 127.0, 500, 333, 3, 0]
['chair', 665.5, 317.0, 83.0, 118.0, 500, 333, 3, 0]
['chair', 597.5, 238.0, 25.0, 20.0, 500, 333, 3, 0]
['chair', 435.0, 249.5, 42.0, 67.0, 500, 333, 3, 0]
['chair', 228.5, 269.5, 49.0, 56.0, 500, 333, 3, 0]
['sofa', 328.0, 238.5, 77.0, 60.0, 500, 333, 3, 0]
['sofa', 77.0, 236.0, 76.0, 70.0, 500, 333, 3, 0]
['chair', 132.5, 343.0, 103.0, 119.0, 500, 333, 3, 0]
['chair', 621.5, 296.5, 55.0, 107.0, 500, 333, 3, 0]
