['tvmonitor', 561.5, 241.0, 124.0, 98.0, 500, 375, 3, 0]
['diningtable', 173.0, 412.5, 343.0, 150.0, 500, 375, 3, 0]
['chair', 427.5, 387.5, 120.0, 175.0, 500, 375, 3, 0]
['bottle', 609.0, 148.5, 18.0, 42.0, 500, 375, 3, 0]
['bottle', 528.0, 244.5, 27.0, 81.0, 500, 375, 3, 0]
['bottle', 412.0, 261.0, 23.0, 105.0, 500, 375, 3, 0]
['bottle', 328.5, 236.5, 30.0, 74.0, 500, 375, 3, 0]
['bottle', 279.0, 213.0, 30.0, 27.0, 500, 375, 3, 0]
['bottle', 383.5, 250.5, 23.0, 60.0, 500, 375, 3, 0]
['bottle', 332.5, 249.5, 17.0, 58.0, 500, 375, 3, 0]
