['person', 589.5, 239.0, 51.0, 94.0, 500, 314, 3, 0]
['cow', 137.0, 239.5, 124.0, 89.0, 500, 314, 3, 0]
['cow', 297.5, 263.5, 10.0, 17.0, 500, 314, 3, 1]
['cow', 340.5, 266.5, 21.0, 17.0, 500, 314, 3, 1]
['cow', 728.0, 299.0, 22.0, 10.0, 500, 314, 3, 1]
['cow', 700.5, 298.0, 18.0, 14.0, 500, 314, 3, 1]
['cow', 693.5, 290.0, 25.0, 7.0, 500, 314, 3, 1]
['cow', 629.5, 287.0, 14.0, 10.0, 500, 314, 3, 1]
['cow', 573.5, 287.0, 22.0, 10.0, 500, 314, 3, 1]
['car', 701.5, 266.0, 26.0, 10.0, 500, 314, 3, 0]
['car', 577.0, 266.0, 26.0, 7.0, 500, 314, 3, 1]
['car', 482.5, 265.0, 23.0, 11.0, 500, 314, 3, 1]
['car', 368.5, 264.0, 20.0, 9.0, 500, 314, 3, 1]
