['car', 686.0, 390.5, 64.0, 172.0, 500, 375, 3, 1]
['dog', 400.0, 274.0, 50.0, 41.0, 500, 375, 3, 0]
['person', 185.0, 363.0, 91.0, 132.0, 500, 375, 3, 0]
['person', 312.0, 269.0, 99.0, 220.0, 500, 375, 3, 0]
['person', 420.5, 351.5, 55.0, 130.0, 500, 375, 3, 0]
['person', 472.0, 227.0, 26.0, 79.0, 500, 375, 3, 0]
['person', 413.0, 221.5, 25.0, 71.0, 500, 375, 3, 0]
['person', 384.5, 176.0, 16.0, 34.0, 500, 375, 3, 0]
['person', 398.0, 189.0, 31.0, 69.0, 500, 375, 3, 0]
['cow', 473.0, 181.0, 31.0, 32.0, 500, 375, 3, 1]
