['person', 173.0, 291.5, 106.0, 271.0, 500, 375, 3, 0]
['person', 313.0, 283.5, 104.0, 279.0, 500, 375, 3, 0]
['person', 457.5, 294.5, 111.0, 268.0, 500, 375, 3, 0]
['person', 611.0, 409.5, 61.0, 153.0, 500, 375, 3, 0]
['person', 693.0, 410.5, 57.0, 152.0, 500, 375, 3, 1]
['person', 92.0, 371.5, 46.0, 95.0, 500, 375, 3, 1]
['chair', 52.0, 513.5, 101.0, 49.0, 500, 375, 3, 1]
['chair', 78.0, 418.5, 60.0, 102.0, 500, 375, 3, 0]
['chair', 578.0, 501.5, 49.0, 61.0, 500, 375, 3, 1]
['chair', 672.0, 409.5, 33.0, 69.0, 500, 375, 3, 1]
