['horse', 202.5, 363.5, 54.0, 121.0, 375, 500, 3, '0']
['horse', 21.0, 283.5, 39.0, 102.0, 375, 500, 3, '0']
['horse', 181.5, 634.0, 57.0, 116.0, 375, 500, 3, '0']
['horse', 305.5, 218.0, 56.0, 118.0, 375, 500, 3, '0']
['horse', 416.0, 281.5, 67.0, 122.0, 375, 500, 3, '0']
['person', 190.5, 586.5, 54.0, 102.0, 375, 500, 3, '0']
['person', 205.0, 298.0, 44.0, 77.0, 375, 500, 3, '0']
['person', 316.0, 160.0, 38.0, 50.0, 375, 500, 3, '0']
['person', 424.0, 219.5, 35.0, 67.0, 375, 500, 3, '0']
['person', 23.0, 217.5, 40.0, 66.0, 375, 500, 3, '0']
