['chair', 233.5, 68.0, 86.0, 133.0, 500, 375, 3, 0]
['chair', 103.0, 151.0, 56.0, 35.0, 500, 375, 3, 1]
['chair', 188.5, 138.0, 47.0, 36.0, 500, 375, 3, 1]
['chair', 16.5, 203.5, 30.0, 50.0, 500, 375, 3, 1]
['chair', 156.0, 391.5, 300.0, 171.0, 500, 375, 3, 0]
['chair', 76.0, 356.5, 149.0, 206.0, 500, 375, 3, 0]
['chair', 450.5, 374.5, 160.0, 188.0, 500, 375, 3, 0]
['chair', 577.0, 337.5, 125.0, 183.0, 500, 375, 3, 0]
['chair', 658.0, 261.5, 65.0, 97.0, 500, 375, 3, 0]
['chair', 489.5, 162.5, 133.0, 118.0, 500, 375, 3, 0]
['chair', 332.5, 212.0, 146.0, 145.0, 500, 375, 3, 0]
['chair', 61.5, 261.0, 87.0, 63.0, 500, 375, 3, 1]
['chair', 375.0, 136.5, 102.0, 96.0, 500, 375, 3, 1]
['chair', 228.5, 181.5, 118.0, 126.0, 500, 375, 3, 0]
['diningtable', 128.0, 195.0, 181.0, 48.0, 500, 375, 3, 1]
