['horse', 164.0, 220.0, 64.0, 158.0, 500, 333, 3, 0]
['chair', 336.0, 407.5, 147.0, 92.0, 500, 333, 3, 0]
['chair', 553.5, 463.5, 75.0, 36.0, 500, 333, 3, 1]
['chair', 650.0, 297.0, 46.0, 69.0, 500, 333, 3, 1]
['tvmonitor', 625.0, 161.0, 59.0, 49.0, 500, 333, 3, 0]
['person', 533.0, 152.5, 67.0, 131.0, 500, 333, 3, 0]
['person', 661.0, 369.5, 89.0, 130.0, 500, 333, 3, 0]
['person', 522.5, 231.0, 28.0, 54.0, 500, 333, 3, 0]
['person', 458.5, 302.5, 80.0, 197.0, 500, 333, 3, 0]
['person', 332.5, 346.5, 128.0, 153.0, 500, 333, 3, 0]
