['bottle', 22.0, 150.0, 17.0, 36.0, 500, 375, 3, 0]
['chair', 52.5, 277.5, 69.0, 150.0, 500, 375, 3, 0]
['diningtable', 62.5, 174.0, 122.0, 51.0, 500, 375, 3, 0]
['person', 337.5, 99.5, 60.0, 169.0, 500, 375, 3, 0]
['chair', 610.0, 158.0, 29.0, 70.0, 500, 375, 3, 0]
['chair', 665.0, 202.0, 61.0, 101.0, 500, 375, 3, 0]
['person', 649.0, 86.0, 56.0, 103.0, 500, 375, 3, 0]
['person', 676.0, 113.5, 74.0, 134.0, 500, 375, 3, 0]
['bottle', 351.5, 490.5, 37.0, 72.0, 500, 375, 3, 0]
['chair', 678.5, 272.0, 55.0, 73.0, 500, 375, 3, 0]
['diningtable', 299.0, 404.5, 451.0, 158.0, 500, 375, 3, 0]
['person', 151.0, 199.5, 194.0, 252.0, 500, 375, 3, 0]
['person', 443.5, 190.0, 155.0, 206.0, 500, 375, 3, 0]
