['pottedplant', 557.5, 155.0, 131.0, 148.0, 500, 375, 3, 0]
['chair', 498.0, 416.5, 120.0, 146.0, 500, 375, 3, 0]
['person', 455.0, 262.5, 88.0, 105.0, 500, 375, 3, 0]
['person', 232.5, 327.0, 111.0, 225.0, 500, 375, 3, 0]
['person', 116.5, 218.0, 41.0, 100.0, 500, 375, 3, 0]
['person', 150.0, 223.5, 12.0, 18.0, 500, 375, 3, 1]
['person', 171.0, 239.5, 24.0, 44.0, 500, 375, 3, 0]
['person', 199.0, 230.0, 23.0, 19.0, 500, 375, 3, 1]
['person', 236.5, 226.0, 17.0, 20.0, 500, 375, 3, 1]
['person', 299.0, 232.0, 19.0, 35.0, 500, 375, 3, 1]
['person', 325.0, 230.5, 11.0, 14.0, 500, 375, 3, 1]
['person', 345.5, 235.0, 19.0, 26.0, 500, 375, 3, 1]
['person', 403.0, 230.0, 29.0, 34.0, 500, 375, 3, 0]
['chair', 176.5, 399.5, 137.0, 163.0, 500, 375, 3, 0]
['chair', 698.0, 434.5, 52.0, 128.0, 500, 375, 3, 0]
['chair', 715.0, 316.5, 35.0, 54.0, 500, 375, 3, 0]
['chair', 568.0, 311.0, 56.0, 52.0, 500, 375, 3, 1]
['chair', 31.0, 274.0, 26.0, 53.0, 500, 375, 3, 0]
['chair', 73.0, 269.0, 26.0, 49.0, 500, 375, 3, 0]
['chair', 165.5, 269.0, 28.0, 43.0, 500, 375, 3, 1]
['chair', 306.5, 254.5, 13.0, 29.0, 500, 375, 3, 1]
['bottle', 400.0, 288.0, 20.0, 60.0, 500, 375, 3, 0]
['bottle', 368.0, 268.5, 10.0, 24.0, 500, 375, 3, 0]
