['tvmonitor', 679.0, 247.0, 71.0, 122.0, 500, 333, 3, 0]
['person', 544.5, 134.5, 45.0, 83.0, 500, 333, 3, 0]
['person', 616.0, 154.0, 77.0, 164.0, 500, 333, 3, 0]
['person', 498.0, 160.5, 54.0, 120.0, 500, 333, 3, 0]
['person', 435.5, 172.5, 43.0, 126.0, 500, 333, 3, 0]
['person', 371.5, 149.5, 50.0, 110.0, 500, 333, 3, 0]
['person', 320.0, 165.5, 40.0, 118.0, 500, 333, 3, 0]
['person', 274.5, 167.0, 36.0, 97.0, 500, 333, 3, 0]
['person', 204.5, 193.5, 55.0, 45.0, 500, 333, 3, 0]
['person', 197.0, 223.5, 43.0, 54.0, 500, 333, 3, 0]
['person', 300.0, 271.5, 45.0, 114.0, 500, 333, 3, 0]
['person', 380.5, 286.0, 77.0, 101.0, 500, 333, 3, 0]
['person', 462.5, 306.0, 67.0, 105.0, 500, 333, 3, 0]
['person', 539.0, 355.5, 88.0, 117.0, 500, 333, 3, 0]
['person', 439.0, 356.0, 89.0, 127.0, 500, 333, 3, 0]
['person', 355.5, 308.0, 96.0, 136.0, 500, 333, 3, 0]
['person', 239.5, 313.0, 80.0, 152.0, 500, 333, 3, 0]
['person', 100.0, 286.5, 113.0, 195.0, 500, 333, 3, 0]
['person', 158.0, 245.5, 73.0, 95.0, 500, 333, 3, 0]
