['person', 479.0, 276.5, 271.0, 286.0, 500, 375, 3, 0]
['person', 187.0, 314.5, 245.0, 248.0, 500, 375, 3, 0]
['motorbike', 152.0, 320.0, 40.0, 28.0, 500, 375, 3, 0]
['person', 156.0, 299.0, 21.0, 40.0, 500, 375, 3, 1]
['person', 677.0, 332.0, 34.0, 82.0, 500, 375, 3, 0]
['person', 626.5, 320.0, 35.0, 91.0, 500, 375, 3, 0]
['person', 76.0, 296.5, 11.0, 32.0, 500, 375, 3, 1]
['person', 100.0, 295.5, 14.0, 30.0, 500, 375, 3, 0]
['person', 719.5, 322.5, 23.0, 75.0, 500, 375, 3, 1]
['person', 662.5, 321.5, 14.0, 73.0, 500, 375, 3, 1]
['person', 700.0, 358.5, 50.0, 129.0, 500, 375, 3, 1]
