['diningtable', 307.0, 400.5, 404.0, 162.0, 500, 375, 3, 0]
['person', 58.5, 297.5, 114.0, 238.0, 500, 375, 3, 0]
['person', 138.5, 244.0, 64.0, 104.0, 500, 375, 3, 0]
['person', 260.0, 222.0, 91.0, 105.0, 500, 375, 3, 0]
['person', 462.0, 247.5, 72.0, 156.0, 500, 375, 3, 0]
['person', 571.0, 252.5, 125.0, 208.0, 500, 375, 3, 0]
['person', 612.0, 396.5, 138.0, 166.0, 500, 375, 3, 1]
['person', 570.0, 147.5, 57.0, 100.0, 500, 375, 3, 0]
['person', 472.5, 163.5, 63.0, 111.0, 500, 375, 3, 0]
['person', 463.0, 130.5, 50.0, 24.0, 500, 375, 3, 1]
['chair', 382.0, 295.0, 50.0, 59.0, 500, 375, 3, 0]
['chair', 195.0, 291.0, 36.0, 39.0, 500, 375, 3, 1]
