['dog', 415.5, 206.5, 219.0, 218.0, 500, 357, 3, 0]
['person', 215.0, 167.0, 145.0, 259.0, 500, 357, 3, 0]
['person', 25.0, 97.0, 47.0, 191.0, 500, 357, 3, 0]
['dog', 712.0, 191.0, 38.0, 115.0, 500, 357, 3, 0]
['chair', 609.0, 151.5, 72.0, 90.0, 500, 357, 3, 0]
['dog', 471.0, 163.0, 63.0, 50.0, 500, 357, 3, 0]
['person', 357.0, 78.5, 36.0, 34.0, 500, 357, 3, 0]
['car', 73.0, 73.5, 116.0, 105.0, 500, 357, 3, 0]
['car', 362.5, 61.5, 155.0, 120.0, 500, 357, 3, 0]
['car', 594.0, 97.0, 156.0, 104.0, 500, 357, 3, 0]
['car', 200.0, 48.0, 25.0, 30.0, 500, 357, 3, 0]
