['boat', 485.5, 335.0, 131.0, 43.0, 500, 375, 3, 0]
['boat', 132.5, 353.0, 130.0, 28.0, 500, 375, 3, 0]
['boat', 644.5, 204.0, 80.0, 21.0, 500, 375, 3, 0]
['boat', 515.0, 215.5, 91.0, 29.0, 500, 375, 3, 0]
['boat', 395.0, 228.0, 109.0, 33.0, 500, 375, 3, 0]
['boat', 392.5, 185.0, 56.0, 13.0, 500, 375, 3, 0]
['boat', 42.0, 468.5, 81.0, 31.0, 500, 375, 3, 0]
['boat', 24.0, 430.0, 45.0, 20.0, 500, 375, 3, 0]
['boat', 223.0, 266.5, 104.0, 29.0, 500, 375, 3, 0]
['boat', 261.0, 272.0, 90.0, 19.0, 500, 375, 3, 0]
['boat', 369.5, 260.5, 85.0, 23.0, 500, 375, 3, 0]
['boat', 244.5, 248.5, 99.0, 23.0, 500, 375, 3, 0]
['boat', 474.0, 175.5, 60.0, 15.0, 500, 375, 3, 0]
['boat', 547.5, 170.0, 51.0, 13.0, 500, 375, 3, 0]
['boat', 601.5, 162.0, 51.0, 15.0, 500, 375, 3, 0]
['boat', 28.5, 287.0, 54.0, 16.0, 500, 375, 3, 0]
