['aeroplane', 237.5, 199.5, 472.0, 363.0, 500, 375, 3, 0]
['aeroplane', 662.0, 208.5, 88.0, 96.0, 500, 375, 3, 1]
['person', 221.0, 350.5, 76.0, 212.0, 500, 375, 3, 0]
['person', 401.5, 310.5, 92.0, 252.0, 500, 375, 3, 0]
['person', 550.0, 357.5, 80.0, 88.0, 500, 375, 3, 0]
['person', 711.0, 298.0, 39.0, 41.0, 500, 375, 3, 1]
['person', 657.5, 338.5, 46.0, 50.0, 500, 375, 3, 0]
['person', 614.0, 329.0, 31.0, 49.0, 500, 375, 3, 0]
['person', 602.0, 326.0, 16.0, 37.0, 500, 375, 3, 1]
['person', 629.5, 361.5, 50.0, 60.0, 500, 375, 3, 0]
