['car', 482.0, 278.5, 133.0, 68.0, 500, 331, 3, 0]
['car', 117.5, 316.0, 232.0, 155.0, 500, 331, 3, 0]
['car', 247.0, 261.5, 122.0, 52.0, 500, 331, 3, 0]
['car', 369.5, 244.0, 70.0, 26.0, 500, 331, 3, 0]
['car', 136.5, 226.0, 51.0, 23.0, 500, 331, 3, 0]
['car', 590.0, 258.5, 25.0, 25.0, 500, 331, 3, 1]
['car', 32.5, 221.0, 62.0, 22.0, 500, 331, 3, 0]
['car', 344.5, 236.0, 44.0, 22.0, 500, 331, 3, 0]
['car', 735.0, 266.0, 15.0, 25.0, 500, 331, 3, 1]
['car', 565.5, 240.5, 42.0, 19.0, 500, 331, 3, 0]
['bus', 521.5, 220.0, 92.0, 32.0, 500, 331, 3, 0]
