['bottle', 436.5, 203.0, 24.0, 88.0, 500, 359, 3, 0]
['bottle', 347.0, 183.5, 25.0, 76.0, 500, 359, 3, 0]
['bottle', 341.5, 290.0, 38.0, 118.0, 500, 359, 3, 0]
['diningtable', 273.0, 295.5, 306.0, 243.0, 500, 359, 3, 0]
['person', 97.0, 224.5, 188.0, 314.0, 500, 359, 3, 0]
['person', 207.5, 160.0, 121.0, 173.0, 500, 359, 3, 0]
['person', 229.0, 120.0, 110.0, 168.0, 500, 359, 3, 0]
['person', 311.0, 100.5, 88.0, 108.0, 500, 359, 3, 0]
['person', 539.5, 115.5, 56.0, 114.0, 500, 359, 3, 0]
['person', 579.0, 140.0, 66.0, 118.0, 500, 359, 3, 0]
['person', 560.0, 181.5, 112.0, 150.0, 500, 359, 3, 0]
['person', 535.0, 256.5, 215.0, 282.0, 500, 359, 3, 0]
