['diningtable', 151.5, 391.5, 300.0, 171.0, 500, 375, 3, 1]
['chair', 83.0, 276.0, 82.0, 45.0, 500, 375, 3, 1]
['person', 31.0, 198.5, 59.0, 112.0, 500, 375, 3, 0]
['person', 215.5, 213.5, 143.0, 133.0, 500, 375, 3, 0]
['person', 427.0, 254.5, 296.0, 308.0, 500, 375, 3, 0]
['bottle', 323.5, 215.5, 20.0, 20.0, 500, 375, 3, 1]
['bottle', 372.0, 217.5, 18.0, 18.0, 500, 375, 3, 1]
['bottle', 359.5, 215.0, 8.0, 13.0, 500, 375, 3, 1]
['bottle', 609.5, 217.5, 10.0, 15.0, 500, 375, 3, 1]
['bottle', 347.5, 220.5, 14.0, 27.0, 500, 375, 3, 1]
