['pottedplant', 18.5, 134.5, 34.0, 50.0, 375, 500, 3, 0]
['pottedplant', 114.5, 75.0, 49.0, 69.0, 375, 500, 3, 0]
['pottedplant', 394.0, 162.5, 32.0, 34.0, 375, 500, 3, 0]
['pottedplant', 403.5, 112.5, 84.0, 81.0, 375, 500, 3, 0]
['person', 234.0, 390.0, 84.0, 195.0, 375, 500, 3, 0]
['person', 381.0, 62.0, 24.0, 22.0, 375, 500, 3, 1]
['person', 431.5, 64.5, 23.0, 24.0, 375, 500, 3, 0]
['person', 486.5, 68.0, 22.0, 22.0, 375, 500, 3, 1]
['chair', 480.5, 98.0, 22.0, 46.0, 375, 500, 3, 1]
['person', 89.5, 27.5, 17.0, 28.0, 375, 500, 3, 1]
['chair', 70.5, 59.5, 30.0, 59.0, 375, 500, 3, 0]
['chair', 207.5, 74.5, 22.0, 47.0, 375, 500, 3, 1]
['chair', 246.0, 64.5, 18.0, 24.0, 375, 500, 3, 1]
