['sheep', 378.0, 334.0, 51.0, 68.0, 447, 312, 3, 0]
['sheep', 240.0, 323.5, 51.0, 77.0, 447, 312, 3, 0]
['sheep', 297.0, 312.5, 36.0, 67.0, 447, 312, 3, 0]
['sheep', 79.5, 279.0, 36.0, 57.0, 447, 312, 3, 0]
['sheep', 29.0, 345.0, 31.0, 54.0, 447, 312, 3, 0]
['sheep', 380.5, 268.0, 41.0, 38.0, 447, 312, 3, 0]
['sheep', 151.0, 300.0, 74.0, 60.0, 447, 312, 3, 0]
['sheep', 572.5, 333.0, 50.0, 54.0, 447, 312, 3, 0]
['sheep', 453.5, 316.0, 58.0, 56.0, 447, 312, 3, 0]
['sheep', 149.5, 348.5, 47.0, 52.0, 447, 312, 3, 0]
