['diningtable', 21.5, 440.0, 40.0, 49.0, 500, 366, 3, 0]
['chair', 36.0, 448.0, 63.0, 101.0, 500, 366, 3, 0]
['chair', 695.0, 505.0, 55.0, 44.0, 500, 366, 3, 0]
['chair', 704.0, 436.0, 46.0, 56.0, 500, 366, 3, 0]
['diningtable', 651.5, 428.5, 97.0, 98.0, 500, 366, 3, 0]
['chair', 572.5, 420.0, 53.0, 105.0, 500, 366, 3, 0]
['chair', 451.5, 383.0, 36.0, 28.0, 500, 366, 3, 0]
['chair', 487.5, 444.0, 69.0, 105.0, 500, 366, 3, 0]
['chair', 332.0, 433.5, 40.0, 108.0, 500, 366, 3, 0]
['chair', 386.0, 455.0, 73.0, 94.0, 500, 366, 3, 0]
['diningtable', 410.5, 437.0, 131.0, 112.0, 500, 366, 3, 0]
['chair', 170.5, 304.5, 23.0, 39.0, 500, 366, 3, 0]
['chair', 221.0, 318.0, 37.0, 51.0, 500, 366, 3, 0]
['person', 235.5, 287.0, 36.0, 61.0, 500, 366, 3, 0]
['person', 252.0, 271.0, 18.0, 29.0, 500, 366, 3, 0]
['person', 462.0, 245.5, 24.0, 29.0, 500, 366, 3, 0]
['person', 527.5, 253.0, 26.0, 20.0, 500, 366, 3, 0]
