['person', 588.5, 458.0, 64.0, 142.0, 500, 400, 3, 0]
['person', 468.5, 462.0, 67.0, 138.0, 500, 400, 3, 0]
['person', 346.5, 451.0, 72.0, 149.0, 500, 400, 3, 0]
['person', 100.5, 389.0, 24.0, 31.0, 500, 400, 3, 1]
['person', 266.0, 476.0, 49.0, 124.0, 500, 400, 3, 0]
['person', 148.0, 379.0, 29.0, 20.0, 500, 400, 3, 0]
['person', 86.5, 373.0, 23.0, 26.0, 500, 400, 3, 1]
['boat', 203.0, 152.5, 43.0, 155.0, 500, 400, 3, 0]
['boat', 427.0, 253.0, 65.0, 62.0, 500, 400, 3, 0]
['boat', 698.0, 288.5, 52.0, 25.0, 500, 400, 3, 0]
['person', 728.0, 270.0, 13.0, 18.0, 500, 400, 3, 1]
['person', 700.5, 270.5, 15.0, 22.0, 500, 400, 3, 1]
['person', 681.5, 282.5, 16.0, 13.0, 500, 400, 3, 1]
['boat', 721.0, 216.0, 29.0, 24.0, 500, 400, 3, 0]
['boat', 501.5, 297.5, 28.0, 10.0, 500, 400, 3, 1]
['person', 680.5, 284.0, 8.0, 10.0, 500, 400, 3, 1]
['boat', 570.0, 218.0, 30.0, 13.0, 500, 400, 3, 1]
['boat', 626.0, 219.0, 22.0, 9.0, 500, 400, 3, 1]
['boat', 657.5, 217.5, 22.0, 12.0, 500, 400, 3, 1]
['boat', 687.0, 215.0, 21.0, 13.0, 500, 400, 3, 1]
