['car', 86.5, 165.5, 56.0, 40.0, 500, 375, 3, '0']
['car', 625.5, 161.5, 57.0, 29.0, 500, 375, 3, '0']
['car', 31.5, 154.5, 42.0, 24.0, 500, 375, 3, '0']
['person', 259.0, 118.0, 41.0, 38.0, 500, 375, 3, '0']
['person', 407.0, 113.5, 76.0, 116.0, 500, 375, 3, '0']
['person', 492.0, 140.5, 51.0, 131.0, 500, 375, 3, '0']
['person', 564.5, 139.0, 49.0, 110.0, 500, 375, 3, '0']
['person', 720.0, 156.5, 30.0, 127.0, 500, 375, 3, '0']
['motorbike', 167.0, 262.0, 298.0, 269.0, 500, 375, 3, '0']
['person', 159.0, 155.5, 15.0, 38.0, 500, 375, 3, '0']
['person', 25.0, 153.5, 11.0, 40.0, 500, 375, 3, '0']
['car', 673.5, 164.0, 39.0, 25.0, 500, 375, 3, '0']
